Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST
32,2017,Sammy Watkins (GB),39,70,593,15.2,67,9,8,0,0,0,0,15,107.3,7.2,13.5%
86,2016,Sammy Watkins (GB),28,52,430,15.4,62,4,2,0,0,0,0,8,55.0,6.9,13.5%
16,2015,Sammy Watkins (GB),60,96,"1,047",17.5,63,18,9,1,1,0,0,13,158.8,12.2,13.5%
25,2014,Sammy Watkins (GB),65,128,982,15.1,84,14,6,2,8,0,1,16,133.0,8.3,13.5%
264,2021,Samori Toure (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
159,2009,Samuel Giguere (FA),0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
137,2014,Santana Moss (FA),10,15,116,11.6,19,0,0,0,0,0,0,10,11.6,1.2,0.0%
79,2013,Santana Moss (FA),42,78,452,10.8,28,2,2,3,25,0,2,16,55.7,3.5,0.0%
41,2012,Santana Moss (FA),41,62,573,14.0,77,10,8,3,14,0,1,16,104.7,6.5,0.0%
54,2011,Santana Moss (FA),46,96,584,12.7,49,0,4,0,0,0,0,12,82.4,6.9,0.0%
19,2010,Santana Moss (FA),93,145,"1,115",12.0,56,0,6,5,-6,0,2,16,142.9,8.9,0.0%
32,2009,Santana Moss (FA),70,120,902,12.9,59,0,3,2,8,0,1,16,107.0,6.7,0.0%
15,2008,Santana Moss (FA),79,1,"1,044",13.2,67,0,6,1,27,0,0,16,143.1,8.9,0.0%
23,2007,Santana Moss (FA),61,0,808,13.2,49,0,3,3,13,0,0,14,100.1,7.2,0.0%
25,2006,Santana Moss (FA),55,0,790,14.4,68,0,6,7,82,0,0,14,125.2,8.9,0.0%
3,2005,Santana Moss (FA),84,18,"1,483",17.7,78,0,9,3,-3,0,0,16,202.0,12.6,0.0%
32,2004,Santana Moss (FA),45,78,838,18.6,69,0,5,6,18,0,0,15,115.6,7.7,0.0%
8,2003,Santana Moss (FA),74,117,"1,105",14.9,65,0,10,10,67,0,2,16,173.2,10.8,0.0%
59,2002,Santana Moss (FA),30,52,433,14.4,47,0,4,7,48,0,0,15,72.1,4.8,0.0%
153,2014,Santonio Holmes (FA),8,14,67,8.4,15,0,0,0,0,0,0,9,6.7,0.7,0.0%
88,2013,Santonio Holmes (FA),23,59,456,19.8,69,9,1,0,0,0,0,11,51.6,4.7,0.0%
105,2012,Santonio Holmes (FA),20,41,272,13.6,38,2,1,0,0,0,1,4,31.2,7.8,0.0%
32,2011,Santonio Holmes (FA),51,101,654,12.8,38,0,8,3,27,0,1,16,114.1,7.1,0.0%
34,2010,Santonio Holmes (FA),52,96,746,14.3,52,0,6,2,17,0,2,12,108.3,9.0,0.0%
15,2009,Santonio Holmes (FA),79,138,"1,248",15.8,57,0,5,3,6,0,0,16,153.4,9.6,0.0%
25,2008,Santonio Holmes (FA),55,6,821,14.9,48,0,5,2,9,0,0,15,113.0,7.5,0.0%
12,2007,Santonio Holmes (FA),52,0,942,18.1,83,0,8,5,17,0,0,13,143.9,11.1,0.0%
40,2006,Santonio Holmes (FA),49,0,824,16.8,67,0,2,1,13,0,0,16,95.7,6.0,0.0%
123,2002,Scottie Montgomery (FA),4,6,51,12.8,21,0,1,4,27,0,0,11,13.8,1.3,0.0%
84,2005,Scottie Vines (FA),40,13,417,10.4,40,0,0,1,7,0,0,12,42.4,3.5,0.0%
138,2004,Scottie Vines (FA),3,9,51,17.0,26,0,0,0,0,0,0,4,5.1,1.3,0.0%
85,2003,Scotty Anderson (FA),17,31,325,19.1,72,0,2,0,0,0,0,7,46.5,6.6,0.0%
90,2002,Scotty Anderson (FA),25,56,322,12.9,34,0,1,0,0,0,0,15,38.2,2.5,0.0%
151,2021,Scotty Miller (TB),5,9,38,7.6,13,0,0,2,43,1,0,6,14.1,2.4,0.1%
68,2020,Scotty Miller (TB),33,53,501,15.2,48,16,3,3,14,0,0,16,69.5,4.3,0.1%
116,2019,Scotty Miller (TB),13,26,200,15.4,48,6,1,2,16,0,0,10,27.6,2.8,0.1%
171,2009,Sean Morey (FA),0,1,0,0.0,0,0,0,0,0,0,0,10,0.0,0.0,0.0%
167,2008,Sean Morey (FA),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
131,2007,Sean Morey (FA),2,0,23,11.5,14,0,0,0,0,0,0,5,2.3,0.5,0.0%
140,2006,Sean Morey (FA),2,0,29,14.5,15,0,0,0,0,0,0,13,2.9,0.2,0.0%
182,2005,Sean Morey (FA),0,0,0,0.0,0,0,0,0,0,0,0,12,0.0,0.0,0.0%
155,2004,Sean Morey (FA),1,3,8,8.0,8,0,0,0,0,0,0,12,0.8,0.1,0.0%
185,2003,Sean Morey (FA),0,0,0,0.0,0,0,0,0,0,0,1,8,-2.0,-0.3,0.0%
206,2015,Seantavius Jones (FA),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
192,2020,Seth Roberts (FA),4,6,31,7.8,12,0,0,0,0,0,0,7,3.1,0.4,0.0%
96,2019,Seth Roberts (FA),21,35,271,12.9,33,4,2,0,0,0,0,16,39.1,2.4,0.0%
79,2018,Seth Roberts (FA),45,64,494,11.0,44,11,2,3,5,0,0,15,61.9,4.1,0.0%
84,2017,Seth Roberts (FA),43,65,455,10.6,29,6,1,0,0,0,2,15,47.5,3.2,0.0%
67,2016,Seth Roberts (FA),38,77,397,10.4,41,5,5,0,0,0,0,16,73.7,4.6,0.0%
55,2015,Seth Roberts (FA),32,55,480,15.0,43,7,5,0,0,0,0,16,80.0,5.0,0.0%
194,2021,Seth Williams (JAC),1,1,34,34.0,34,2,0,0,0,0,0,1,3.4,3.4,0.0%
195,2015,Seyi Ajirotutu (FA),1,3,4,4.0,4,0,0,0,0,0,0,13,0.4,0.0,0.0%
163,2014,Seyi Ajirotutu (FA),4,12,45,11.3,17,0,0,0,0,0,0,16,4.5,0.3,0.0%
135,2013,Seyi Ajirotutu (FA),3,4,64,21.3,26,2,1,0,0,0,0,14,12.4,0.9,0.0%
163,2012,Seyi Ajirotutu (FA),3,4,45,15.0,28,1,0,0,0,0,0,3,4.5,1.5,0.0%
179,2011,Seyi Ajirotutu (FA),1,2,4,4.0,4,0,0,0,0,0,0,14,0.4,0.0,0.0%
95,2010,Seyi Ajirotutu (FA),13,23,262,20.2,55,0,2,0,0,0,0,10,38.2,3.8,0.0%
176,2016,Shane Wynn (FA),1,3,19,19.0,19,0,0,2,5,0,0,5,2.4,0.5,0.0%
156,2007,Shaun Bodiford (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
172,2006,Shaun Bodiford (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
89,2008,Shaun McDonald (FA),25,0,263,10.5,26,0,1,0,0,0,0,9,32.3,3.6,0.0%
37,2007,Shaun McDonald (FA),38,0,446,11.7,49,0,4,2,15,0,0,8,70.1,8.8,0.0%
103,2006,Shaun McDonald (FA),13,0,136,10.5,28,0,1,0,0,0,0,16,19.6,1.2,0.0%
73,2005,Shaun McDonald (FA),46,2,523,11.4,31,0,0,1,7,0,0,15,53.0,3.5,0.0%
59,2004,Shaun McDonald (FA),37,68,494,13.4,52,0,3,4,0,0,2,16,63.4,4.0,0.0%
130,2003,Shaun McDonald (FA),10,21,62,6.2,13,0,0,2,7,0,0,5,6.9,1.4,0.0%
137,2003,Shawn Jefferson (FA),6,11,46,7.7,13,0,0,1,3,0,0,7,4.9,0.7,0.0%
84,2002,Shawn Jefferson (FA),27,49,394,14.6,63,0,1,0,0,0,0,13,45.4,3.5,0.0%
171,2018,Shelton Gibson (FA),1,3,48,48.0,48,3,0,0,0,0,0,15,4.8,0.3,0.0%
189,2017,Shelton Gibson (FA),2,3,11,5.5,6,0,0,0,0,0,0,5,1.1,0.2,0.0%
309,2021,Shemar Bridges (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
162,2021,Shi Smith (CAR),6,11,104,17.3,63,4,0,1,-3,0,0,5,10.1,2.0,0.1%
102,2013,Sidney Rice (FA),15,35,231,15.4,31,5,3,0,0,0,1,8,39.1,4.9,0.0%
30,2012,Sidney Rice (FA),50,82,748,15.0,46,11,7,2,6,0,0,16,118.4,7.4,0.0%
68,2011,Sidney Rice (FA),32,57,484,15.1,52,0,2,2,3,0,0,9,62.9,7.0,0.0%
94,2010,Sidney Rice (FA),17,42,280,16.5,46,0,2,0,0,0,0,6,40.0,6.7,0.0%
8,2009,Sidney Rice (FA),83,121,"1,312",15.8,63,0,8,0,0,0,1,16,177.2,11.1,0.0%
81,2008,Sidney Rice (FA),15,1,141,9.4,23,0,4,0,0,0,0,13,38.1,2.9,0.0%
39,2007,Sidney Rice (FA),31,14,396,12.8,60,0,4,0,0,0,0,13,67.4,5.2,0.0%
284,2021,Simi Fehoko (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
134,2009,Sinorice Moss (FA),1,4,18,18.0,18,0,1,0,0,0,1,5,5.8,1.2,0.0%
93,2008,Sinorice Moss (FA),11,0,130,11.8,27,0,2,0,0,0,0,7,25.0,3.6,0.0%
121,2007,Sinorice Moss (FA),6,0,46,7.7,17,0,0,1,4,0,0,5,5.0,1.0,0.0%
143,2006,Sinorice Moss (FA),5,0,25,5.0,10,0,0,0,0,0,0,5,2.5,0.5,0.0%
169,2013,Skye Dawson (FA),2,7,12,6.0,9,0,0,2,15,0,0,7,2.7,0.4,0.0%
157,2008,Skyler Green (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
124,2007,Skyler Green (FA),3,0,33,11.0,18,0,0,1,1,0,0,7,3.4,0.5,0.0%
170,2006,Skyler Green (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
260,2021,Skyy Moore (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,54.5%
262,2021,Slade Bolden (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
177,2005,Sloan Thomas (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
172,2014,Solomon Patton (FA),0,0,0,0.0,0,0,0,1,19,0,0,7,1.9,0.3,0.0%
226,2019,Spencer Schnell (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
219,2018,Stacy Coley (FA),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
216,2017,Stacy Coley (FA),0,1,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
209,2021,Stanley Morgan Jr. (CIN),2,4,11,5.5,8,0,0,1,3,0,0,11,1.4,0.1,0.0%
223,2020,Stanley Morgan Jr. (CIN),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
192,2019,Stanley Morgan Jr. (CIN),3,10,18,6.0,9,0,0,0,0,0,0,11,1.8,0.2,0.0%
120,2015,Stedman Bailey (FA),12,25,182,15.2,68,3,1,0,0,0,0,8,24.2,3.0,0.0%
87,2014,Stedman Bailey (FA),30,46,435,14.5,38,6,1,1,13,0,0,14,50.8,3.6,0.0%
111,2013,Stedman Bailey (FA),17,25,226,13.3,28,2,0,2,33,1,0,16,31.9,2.0,0.0%
8,2021,Stefon Diggs (BUF),103,164,"1,225",11.9,61,24,10,0,0,0,0,17,182.5,10.7,100.0%
3,2020,Stefon Diggs (BUF),127,166,"1,535",12.1,55,32,8,1,1,0,0,16,201.6,12.6,100.0%
18,2019,Stefon Diggs (BUF),63,94,"1,130",17.9,66,45,6,5,61,0,3,15,149.1,9.9,100.0%
12,2018,Stefon Diggs (BUF),102,149,"1,021",10.0,75,21,9,10,62,0,0,15,164.3,11.0,100.0%
17,2017,Stefon Diggs (BUF),64,95,849,13.3,59,14,8,8,13,0,0,14,134.2,9.6,100.0%
44,2016,Stefon Diggs (BUF),84,112,903,10.8,46,10,3,3,10,0,0,13,109.3,8.4,100.0%
46,2015,Stefon Diggs (BUF),52,84,720,13.8,40,13,4,3,13,0,0,13,97.3,7.5,100.0%
154,2013,Stephen Burton (FA),8,13,76,9.5,22,1,0,1,-9,0,0,4,6.7,1.7,0.0%
148,2012,Stephen Burton (FA),5,11,35,7.0,13,0,1,0,0,0,0,12,9.5,0.8,0.0%
154,2011,Stephen Burton (FA),2,3,38,19.0,21,0,0,0,0,0,0,3,3.8,1.3,0.0%
105,2013,Stephen Hill (FA),24,59,342,14.3,51,5,1,0,0,0,1,12,38.2,3.2,0.0%
90,2012,Stephen Hill (FA),21,47,252,12.0,33,3,3,0,0,0,0,11,43.2,3.9,0.0%
206,2013,Stephen Williams (FA),0,4,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
182,2011,Stephen Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
141,2010,Stephen Williams (FA),9,23,101,11.2,17,0,0,0,0,0,0,11,10.1,0.9,0.0%
106,2021,Sterling Shepard (NYG),36,53,366,10.2,37,5,1,1,-9,0,0,7,41.7,6.0,1.7%
52,2020,Sterling Shepard (NYG),66,90,656,9.9,29,10,3,6,49,1,0,12,96.5,8.0,1.7%
54,2019,Sterling Shepard (NYG),57,83,576,10.1,36,9,3,6,72,0,0,10,84.8,8.5,1.7%
29,2018,Sterling Shepard (NYG),66,107,872,13.2,58,23,4,3,33,0,0,16,116.5,7.3,1.7%
47,2017,Sterling Shepard (NYG),59,84,731,12.4,77,7,2,4,4,0,0,11,85.5,7.8,1.7%
36,2016,Sterling Shepard (NYG),65,105,683,10.5,32,6,8,3,31,0,0,16,119.4,7.5,1.7%
153,2012,Steve Breaston (FA),7,15,74,10.6,24,1,0,0,0,0,0,7,7.4,1.1,0.0%
49,2011,Steve Breaston (FA),61,98,785,12.9,43,0,2,1,25,0,0,16,93.0,5.8,0.0%
52,2010,Steve Breaston (FA),47,87,718,15.3,37,0,1,3,35,0,0,13,82.0,6.3,0.0%
45,2009,Steve Breaston (FA),55,82,712,12.9,45,0,3,2,44,0,1,15,91.6,6.1,0.0%
31,2008,Steve Breaston (FA),64,21,812,12.7,58,0,3,1,4,0,0,12,99.6,8.3,0.0%
143,2007,Steve Breaston (FA),0,1,0,0.0,0,0,0,1,10,0,0,8,1.0,0.1,0.0%
68,2015,Steve Johnson (FA),45,65,497,11.0,34,7,3,0,0,0,0,10,67.7,6.8,0.0%
78,2014,Steve Johnson (FA),35,50,435,12.4,32,8,3,0,0,0,0,13,61.5,4.7,0.0%
57,2013,Steve Johnson (FA),52,101,597,11.5,45,6,3,1,10,0,1,12,78.7,6.6,0.0%
21,2012,Steve Johnson (FA),79,148,"1,046",13.2,63,12,6,0,0,0,1,16,138.6,8.7,0.0%
21,2011,Steve Johnson (FA),76,134,"1,004",13.2,55,0,7,0,0,0,0,16,142.4,8.9,0.0%
10,2010,Steve Johnson (FA),82,142,"1,073",13.1,45,0,10,0,0,0,1,16,165.3,10.3,0.0%
148,2009,Steve Johnson (FA),2,3,10,5.0,5,0,0,0,0,0,0,5,1.0,0.2,0.0%
101,2008,Steve Johnson (FA),10,2,102,10.2,21,0,2,1,6,0,0,11,22.8,2.1,0.0%
40,2016,Steve Smith (FA),70,101,799,11.4,52,12,5,0,0,0,0,14,113.9,8.1,0.0%
52,2015,Steve Smith (FA),46,73,670,14.6,50,13,3,0,0,0,0,7,85.0,12.1,0.0%
20,2014,Steve Smith (FA),79,134,"1,065",13.5,80,15,6,0,0,0,1,16,140.5,8.8,0.0%
42,2013,Steve Smith (FA),64,110,745,11.6,44,4,4,0,0,0,0,15,98.5,6.6,0.0%
19,2012,Steve Smith (FA),73,138,"1,174",16.1,66,17,4,3,27,0,1,16,142.1,8.9,0.0%
138,2012,Steve Smith (FA),14,25,131,9.4,25,0,0,0,0,0,0,9,13.1,1.5,0.0%
6,2011,Steve Smith (FA),79,129,"1,394",17.6,77,0,7,6,56,0,2,16,185.0,11.6,0.0%
122,2011,Steve Smith (FA),11,20,124,11.3,20,0,1,0,0,0,0,5,18.4,3.7,0.0%
64,2010,Steve Smith (FA),48,75,529,11.0,45,0,3,0,0,0,0,9,70.9,7.9,0.0%
71,2010,Steve Smith (FA),46,99,554,12.0,39,0,2,1,9,0,2,14,64.3,4.6,0.0%
11,2009,Steve Smith (FA),107,157,"1,220",11.4,51,0,7,0,0,0,0,16,164.0,10.3,0.0%
18,2009,Steve Smith (FA),65,128,982,15.1,66,0,7,5,22,0,0,15,144.4,9.6,0.0%
5,2008,Steve Smith (FA),78,8,"1,421",18.2,65,0,6,5,40,0,0,14,182.1,13.0,0.0%
62,2008,Steve Smith (FA),46,0,480,10.4,30,0,1,0,0,0,0,13,54.0,4.2,0.0%
11,2007,Steve Smith (FA),87,42,"1,002",11.5,74,0,7,9,66,0,0,15,148.8,9.9,0.0%
127,2007,Steve Smith (FA),4,0,26,6.5,10,0,0,0,0,0,0,2,2.6,1.3,0.0%
8,2006,Steve Smith (FA),83,0,"1,166",14.0,72,0,8,8,61,1,0,14,176.7,12.6,0.0%
1,2005,Steve Smith (FA),103,0,"1,563",15.2,80,0,12,4,25,1,0,16,236.8,14.8,0.0%
135,2004,Steve Smith (FA),6,0,60,10.0,15,0,0,0,0,0,0,2,6.0,3.0,0.0%
15,2003,Steve Smith (FA),88,141,"1,110",12.6,67,0,7,11,42,0,0,16,157.2,9.8,0.0%
45,2002,Steve Smith (FA),54,97,872,16.1,69,0,3,1,-4,0,2,15,100.8,6.7,0.0%
227,2018,Steven Dunbar Jr. (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
179,2020,Steven Mitchell Jr. (FA),5,8,60,12.0,20,1,0,0,0,0,0,6,6.0,1.0,0.0%
174,2019,Steven Mitchell Jr. (FA),2,6,37,18.5,21,1,0,0,0,0,0,4,3.7,0.9,0.0%
211,2018,Steven Mitchell Jr. (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
251,2021,Steven Sims Jr. (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
116,2020,Steven Sims Jr. (PIT),27,37,265,9.8,30,4,1,1,18,0,2,12,30.3,2.5,0.0%
61,2019,Steven Sims Jr. (PIT),34,56,310,9.1,65,6,4,9,85,1,0,16,75.5,4.7,0.0%
325,2021,Stone Smartt (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
121,2011,T.J. Houshmandzadeh (FA),11,19,146,13.3,40,0,1,0,0,0,0,7,20.6,2.9,0.0%
77,2010,T.J. Houshmandzadeh (FA),30,57,398,13.3,56,0,3,0,0,0,0,16,57.8,3.6,0.0%
31,2009,T.J. Houshmandzadeh (FA),79,135,911,11.5,53,0,3,0,0,0,1,16,107.1,6.7,0.0%
39,2008,T.J. Houshmandzadeh (FA),68,0,638,9.4,46,0,3,1,9,0,0,10,82.7,8.3,0.0%
17,2007,T.J. Houshmandzadeh (FA),62,0,674,10.9,42,0,10,3,10,0,0,8,128.4,16.1,0.0%
11,2006,T.J. Houshmandzadeh (FA),90,0,"1,081",12.0,40,0,9,3,6,0,0,14,162.7,11.6,0.0%
14,2005,T.J. Houshmandzadeh (FA),78,0,956,12.3,43,0,7,8,62,1,0,14,149.8,10.7,0.0%
30,2004,T.J. Houshmandzadeh (FA),73,109,978,13.4,62,0,4,6,51,0,0,16,126.9,7.9,0.0%
79,2002,T.J. Houshmandzadeh (FA),41,69,492,12.0,31,0,1,0,0,0,2,15,51.2,3.4,0.0%
89,2021,T.Y. Hilton (FA),23,37,331,14.4,52,11,3,0,0,0,0,10,51.1,5.1,0.1%
41,2020,T.Y. Hilton (FA),56,93,762,13.6,50,18,5,0,0,0,0,15,108.2,7.2,0.1%
58,2019,T.Y. Hilton (FA),45,68,501,11.1,35,8,5,0,0,0,0,10,80.1,8.0,0.1%
15,2018,T.Y. Hilton (FA),76,120,"1,270",16.7,68,43,6,0,0,0,0,14,163.0,11.6,0.1%
24,2017,T.Y. Hilton (FA),57,109,966,16.9,80,14,4,0,0,0,1,16,118.6,7.4,0.1%
5,2016,T.Y. Hilton (FA),91,155,"1,448",15.9,63,28,6,0,0,0,0,16,182.8,11.4,0.1%
22,2015,T.Y. Hilton (FA),69,134,"1,124",16.3,87,17,5,0,0,0,0,16,142.4,8.9,0.1%
12,2014,T.Y. Hilton (FA),82,131,"1,345",16.4,73,21,7,2,20,0,1,15,176.5,11.8,0.1%
20,2013,T.Y. Hilton (FA),82,138,"1,083",13.2,73,13,5,2,6,0,0,16,138.9,8.7,0.1%
24,2012,T.Y. Hilton (FA),50,90,861,17.2,70,13,7,5,29,0,0,15,131.0,8.7,0.1%
137,2007,Tab Perry (FA),1,0,7,7.0,7,0,0,1,9,0,0,2,1.6,0.8,0.0%
123,2006,Tab Perry (FA),5,0,81,16.2,30,0,0,2,4,0,0,2,8.5,4.3,0.0%
123,2005,Tab Perry (FA),4,0,21,5.3,13,0,1,3,9,1,0,16,15.0,0.9,0.0%
95,2004,Tai Streets (FA),28,56,260,9.3,22,0,1,0,0,0,0,13,34.0,2.6,0.0%
32,2003,Tai Streets (FA),47,85,595,12.7,41,0,7,0,0,0,0,16,101.5,6.3,0.0%
37,2002,Tai Streets (FA),72,109,756,10.5,47,0,5,0,0,0,0,15,105.6,7.0,0.0%
355,2021,Taj Smith (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
135,2021,Tajae Sharpe (CHI),25,37,230,9.2,17,0,0,0,0,0,0,14,23.0,1.6,0.0%
241,2020,Tajae Sharpe (CHI),0,3,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
77,2019,Tajae Sharpe (CHI),25,35,329,13.2,47,7,4,0,0,0,0,15,56.9,3.8,0.0%
93,2018,Tajae Sharpe (CHI),26,47,316,12.2,28,2,2,1,16,0,0,16,45.2,2.8,0.0%
77,2016,Tajae Sharpe (CHI),41,83,522,12.7,34,7,2,1,1,0,0,16,64.3,4.0,0.0%
145,2004,Talman Gardner (FA),1,1,23,23.0,23,0,0,0,0,0,0,7,2.3,0.3,0.0%
145,2003,Talman Gardner (FA),3,15,29,9.7,11,0,0,0,0,0,0,5,2.9,0.6,0.0%
179,2002,Tamarick Vanover (FA),0,2,0,0.0,0,0,0,0,0,0,1,7,-2.0,-0.3,0.0%
114,2013,Tandon Doss (FA),19,36,305,16.1,63,6,0,0,0,0,1,15,28.5,1.9,0.0%
133,2012,Tandon Doss (FA),7,17,123,17.6,39,2,1,0,0,0,0,14,18.3,1.3,0.0%
188,2011,Tandon Doss (FA),0,2,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
276,2021,Tanner Conner (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
368,2021,Tanner Gentry (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
173,2017,Tanner Gentry (BUF),3,6,35,11.7,15,0,0,0,0,0,0,4,3.5,0.9,0.0%
217,2018,Tanner McEvoy (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
158,2017,Tanner McEvoy (FA),5,9,113,22.6,53,2,0,0,0,0,1,15,7.3,0.5,0.0%
115,2016,Tanner McEvoy (FA),9,11,140,15.6,42,2,2,0,0,0,0,14,27.7,2.0,0.0%
216,2021,Tarik Black (NYJ),1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%
90,2017,Tavarres King (FA),18,37,240,13.3,57,2,3,2,3,0,0,8,42.3,5.3,0.0%
173,2016,Tavarres King (FA),2,4,50,25.0,44,1,0,0,0,0,0,7,5.0,0.7,0.0%
177,2014,Tavarres King (FA),2,3,13,6.5,7,0,0,0,0,0,0,2,1.3,0.7,0.0%
128,2021,Tavon Austin (BUF),24,38,213,8.9,25,2,1,3,21,0,1,12,27.4,2.3,0.0%
234,2020,Tavon Austin (BUF),5,5,20,4.0,7,0,0,0,0,0,1,4,0.0,0.0,0.0%
103,2019,Tavon Austin (BUF),13,24,177,13.6,59,5,1,6,47,1,0,14,34.4,2.5,0.0%
116,2018,Tavon Austin (BUF),8,13,140,17.5,64,7,2,6,55,0,0,7,31.5,4.5,0.0%
110,2017,Tavon Austin (BUF),13,22,47,3.6,13,0,0,59,270,1,4,16,29.7,1.9,0.0%
56,2016,Tavon Austin (BUF),58,106,509,8.8,43,6,3,28,159,1,1,15,88.8,5.9,0.0%
24,2015,Tavon Austin (BUF),52,87,473,9.1,66,5,5,52,434,4,2,16,140.7,8.8,0.0%
81,2014,Tavon Austin (BUF),31,44,242,7.8,28,2,0,36,224,2,0,15,58.6,3.9,0.0%
55,2013,Tavon Austin (BUF),40,69,418,10.5,81,5,4,9,151,1,1,13,84.9,6.5,0.0%
283,2021,Tay Martin (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
133,2006,Taye Biddle (FA),3,0,37,12.3,22,0,0,0,0,0,0,2,3.7,1.9,0.0%
74,2019,Taylor Gabriel (FA),29,48,353,12.2,53,8,4,3,20,0,0,9,61.3,6.8,0.1%
54,2018,Taylor Gabriel (FA),67,93,688,10.3,54,17,2,9,61,0,1,16,84.9,5.3,0.1%
82,2017,Taylor Gabriel (FA),33,51,378,11.5,40,4,1,8,49,0,0,16,48.7,3.0,0.1%
49,2016,Taylor Gabriel (FA),35,50,579,16.5,76,8,6,4,51,1,0,13,105.0,8.1,0.1%
121,2015,Taylor Gabriel (FA),28,48,241,8.6,56,2,0,0,0,0,1,13,24.1,1.9,0.1%
66,2014,Taylor Gabriel (FA),36,72,621,17.3,70,10,1,4,10,0,0,16,69.1,4.3,0.1%
153,2011,Taylor Price (FA),2,4,39,19.5,21,0,0,0,0,0,0,5,3.9,0.8,0.0%
155,2010,Taylor Price (FA),3,4,41,13.7,18,0,0,0,0,0,0,1,4.1,4.1,0.0%
238,2020,Taywan Taylor (FA),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
256,2019,Taywan Taylor (FA),0,1,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
86,2018,Taywan Taylor (FA),37,56,466,12.6,55,9,1,0,0,0,1,13,50.6,3.9,0.0%
104,2017,Taywan Taylor (FA),16,28,231,14.4,53,4,1,8,43,0,0,16,33.4,2.1,0.0%
183,2005,Tebucky Jones (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
178,2004,Tebucky Jones (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
183,2003,Tebucky Jones (FA),0,0,0,0.0,0,0,0,0,0,0,0,15,0.0,0.0,0.0%
177,2002,Tebucky Jones (FA),0,0,0,0.0,0,0,0,0,0,0,0,14,0.0,0.0,0.0%
186,2020,Ted Ginn Jr. (FA),3,6,40,13.3,29,1,0,0,0,0,0,5,4.0,0.8,0.0%
78,2019,Ted Ginn Jr. (FA),30,56,421,14.0,45,13,2,3,18,0,0,16,55.9,3.5,0.0%
108,2018,Ted Ginn Jr. (FA),17,30,209,12.3,42,5,2,3,26,0,1,5,35.5,7.1,0.0%
35,2017,Ted Ginn Jr. (FA),53,70,787,14.8,54,15,4,10,39,0,0,15,106.6,7.1,0.0%
48,2016,Ted Ginn Jr. (FA),54,95,752,13.9,88,9,4,14,98,0,2,16,105.0,6.6,0.0%
26,2015,Ted Ginn Jr. (FA),44,96,739,16.8,74,10,10,4,60,0,0,15,139.9,9.3,0.0%
122,2014,Ted Ginn Jr. (FA),14,26,190,13.6,27,3,0,3,6,0,0,16,20.0,1.3,0.0%
