Rank,year,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST
32,2015,Scott Chandler (FA),23,42,259,11.3,30,4,4,0,0,0,0,15,49.9,3.3,0.0%
20,2014,Scott Chandler (FA),47,70,497,10.6,37,9,3,0,0,0,0,16,67.7,4.2,0.0%
19,2013,Scott Chandler (FA),53,81,655,12.4,33,10,2,0,0,0,1,16,75.5,4.7,0.0%
14,2012,Scott Chandler (FA),43,74,571,13.3,43,10,6,0,0,0,1,15,91.1,6.1,0.0%
24,2011,Scott Chandler (FA),38,46,389,10.2,31,0,6,0,0,0,1,14,72.9,5.2,0.0%
101,2010,Scott Chandler (FA),1,3,8,8.0,8,0,0,0,0,0,0,13,0.8,0.1,0.0%
109,2007,Scott Chandler (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
107,2019,Scott Simonson (FA),2,2,11,5.5,10,0,0,0,0,0,0,6,1.1,0.2,0.0%
69,2018,Scott Simonson (FA),9,14,86,9.6,24,1,1,0,0,0,0,16,14.6,0.9,0.0%
130,2016,Scott Simonson (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
100,2015,Scott Simonson (FA),1,1,10,10.0,10,0,0,0,0,0,0,9,1.0,0.1,0.0%
123,2014,Scott Simonson (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
100,2005,Sean Berton (FA),1,0,3,3.0,3,0,0,0,0,0,0,3,0.3,0.1,0.0%
73,2004,Sean Berton (FA),9,11,78,8.7,14,0,0,0,0,0,0,8,7.8,1.0,0.0%
94,2003,Sean Berton (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
101,2002,Sean Brewer (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
159,2020,Sean Culkin (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
105,2019,Sean Culkin (FA),1,2,12,12.0,12,0,0,0,0,0,0,4,1.2,0.3,0.0%
107,2018,Sean Culkin (FA),1,1,24,24.0,24,1,0,0,0,0,0,13,2.4,0.2,0.0%
122,2017,Sean Culkin (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
94,2017,Sean McGrath (FA),4,4,46,11.5,23,1,0,0,0,0,0,15,4.6,0.3,0.0%
96,2016,Sean McGrath (FA),2,2,25,12.5,13,0,0,0,0,0,0,16,2.5,0.2,0.0%
40,2013,Sean McGrath (FA),26,40,302,11.6,25,6,2,0,0,0,0,16,42.2,2.6,0.0%
106,2012,Sean McGrath (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
82,2008,Sean McHugh (FA),3,0,24,8.0,15,0,0,0,0,0,0,3,2.4,0.8,0.0%
46,2007,Sean McHugh (FA),9,0,155,17.2,46,0,0,0,0,0,0,6,15.5,2.6,0.0%
91,2006,Sean McHugh (FA),3,0,25,8.3,11,0,0,0,0,0,0,3,2.5,0.8,0.0%
103,2005,Sean McHugh (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
80,2021,Sean McKeon (DAL),4,6,27,6.8,12,0,1,0,0,0,0,5,8.7,1.7,0.0%
132,2020,Sean McKeon (DAL),0,0,0,0.0,0,0,0,0,0,0,0,14,0.0,0.0,0.0%
45,2009,Sean Ryan (FA),14,27,135,9.6,43,0,2,0,0,0,0,8,25.5,3.2,0.0%
88,2008,Sean Ryan (FA),3,1,15,5.0,8,0,0,0,0,0,0,3,1.5,0.5,0.0%
70,2007,Sean Ryan (FA),3,0,46,15.3,22,0,0,0,0,0,0,2,4.6,2.3,0.0%
84,2006,Sean Ryan (FA),6,0,44,7.3,10,0,0,0,0,0,0,7,4.4,0.6,0.0%
117,2004,Sean Ryan (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
154,2020,Seth DeValve (FA),0,1,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
70,2019,Seth DeValve (FA),12,18,140,11.7,20,1,0,0,0,0,0,12,14.0,1.2,0.0%
72,2018,Seth DeValve (FA),5,7,74,14.8,26,2,1,0,0,0,0,13,13.4,1.0,0.0%
31,2017,Seth DeValve (FA),33,58,395,12.0,49,7,1,0,0,0,1,16,43.5,2.7,0.0%
47,2016,Seth DeValve (FA),10,12,127,12.7,25,3,2,0,0,0,0,12,24.7,2.1,0.0%
48,2004,Shad Meier (FA),25,36,127,5.1,29,0,2,0,0,0,1,12,22.7,1.9,0.0%
58,2003,Shad Meier (FA),13,19,159,12.2,27,0,0,0,0,0,1,8,13.9,1.7,0.0%
67,2002,Shad Meier (FA),1,4,17,17.0,17,0,1,0,0,0,0,3,7.7,2.6,0.0%
133,2018,Shane Smith (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.1%
130,2017,Shane Smith (FA),0,0,0,0.0,0,0,0,0,0,0,0,11,0.0,0.0,0.1%
95,2021,Shane Zylstra (DET),3,7,34,11.3,16,0,0,0,0,0,0,3,3.4,1.1,0.0%
2,2003,Shannon Sharpe (FA),62,94,770,12.4,28,0,8,0,0,0,0,15,125.0,8.3,0.0%
6,2002,Shannon Sharpe (FA),61,88,686,11.2,82,0,3,0,0,0,0,13,86.6,6.7,0.0%
166,2021,Shaun Beyer (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
104,2010,Shawn Nelson (FA),3,4,25,8.3,12,0,0,0,0,0,1,3,0.5,0.2,0.0%
51,2009,Shawn Nelson (FA),17,29,156,9.2,25,0,1,0,0,0,1,10,19.6,2.0,0.0%
41,2006,Stephen Alexander (FA),18,0,160,8.9,24,0,2,0,0,0,0,10,28.0,2.8,0.0%
40,2005,Stephen Alexander (FA),21,0,170,8.1,15,0,1,0,0,0,0,15,23.0,1.5,0.0%
28,2004,Stephen Alexander (FA),41,76,377,9.2,30,0,1,0,0,0,0,16,43.7,2.7,0.0%
84,2003,Stephen Alexander (FA),0,6,0,0.0,0,0,0,0,0,0,0,2,2.0,1.0,0.0%
16,2002,Stephen Alexander (FA),45,76,510,11.3,32,0,1,0,0,0,0,14,57.0,4.1,0.0%
56,2021,Stephen Anderson (ARI),16,19,165,10.3,34,4,1,0,0,0,0,14,22.5,1.6,0.0%
77,2020,Stephen Anderson (ARI),8,11,106,13.3,23,1,0,0,0,0,0,16,10.6,0.7,0.0%
152,2019,Stephen Anderson (ARI),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
34,2017,Stephen Anderson (ARI),25,52,342,13.7,42,5,1,0,0,0,0,15,40.2,2.7,0.0%
62,2016,Stephen Anderson (ARI),11,16,93,8.5,14,0,1,0,0,0,0,13,15.3,1.2,0.0%
99,2020,Stephen Carlson (FA),1,2,11,11.0,11,0,0,0,0,0,0,16,3.1,0.2,0.0%
77,2019,Stephen Carlson (FA),5,7,51,10.2,21,1,1,0,0,0,0,9,11.1,1.2,0.0%
111,2011,Stephen Spach (FA),2,3,2,1.0,3,0,0,0,0,0,0,3,0.2,0.1,0.0%
87,2010,Stephen Spach (FA),7,17,40,5.7,14,0,0,0,0,0,0,11,4.0,0.4,0.0%
81,2009,Stephen Spach (FA),4,10,38,9.5,22,0,0,0,0,0,0,6,3.8,0.6,0.0%
90,2008,Stephen Spach (FA),2,0,15,7.5,8,0,0,0,0,0,0,3,1.5,0.5,0.0%
76,2005,Stephen Spach (FA),7,0,42,6.0,8,0,0,0,0,0,0,7,4.2,0.6,0.0%
130,2021,Stephen Sullivan (CAR),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
130,2020,Stephen Sullivan (CAR),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
86,2004,Stephen Trejo (FA),4,4,37,9.3,18,0,0,0,0,0,0,8,3.7,0.5,0.0%
88,2003,Stephen Trejo (FA),1,1,2,2.0,2,0,0,0,0,0,0,7,0.2,0.0,0.0%
84,2002,Stephen Trejo (FA),2,4,13,6.5,8,0,0,1,0,0,0,9,1.3,0.1,0.0%
87,2005,Steve Bush (FA),3,0,21,7.0,10,0,0,0,0,0,0,6,2.1,0.4,0.0%
75,2004,Steve Bush (FA),2,3,10,5.0,6,0,1,0,0,0,0,2,7.0,3.5,0.0%
63,2003,Steve Bush (FA),11,17,71,6.5,14,0,1,0,0,0,0,8,13.1,1.6,0.0%
45,2002,Steve Bush (FA),19,27,121,6.4,13,0,1,0,0,0,0,13,18.1,1.4,0.0%
61,2009,Steve Heiden (FA),10,17,73,7.3,14,0,1,0,0,0,1,7,11.3,1.6,0.0%
40,2008,Steve Heiden (FA),22,7,240,10.9,51,0,0,0,0,0,0,9,24.0,2.7,0.0%
67,2007,Steve Heiden (FA),7,0,55,7.9,27,0,0,0,0,0,0,6,5.5,0.9,0.0%
31,2006,Steve Heiden (FA),36,0,249,6.9,13,0,2,0,0,0,0,15,36.9,2.5,0.0%
20,2005,Steve Heiden (FA),43,0,401,9.3,62,0,3,0,0,0,0,15,58.1,3.9,0.0%
17,2004,Steve Heiden (FA),28,42,287,10.3,30,0,5,0,0,0,1,12,58.7,4.9,0.0%
61,2003,Steve Heiden (FA),18,31,134,7.4,17,0,0,0,0,0,0,9,13.4,1.5,0.0%
51,2002,Steve Heiden (FA),17,19,105,6.2,12,0,1,0,0,0,0,14,16.5,1.2,0.0%
112,2014,Steve Maneri (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
115,2013,Steve Maneri (FA),0,2,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
80,2012,Steve Maneri (FA),5,12,51,10.2,19,0,0,0,0,0,0,13,5.1,0.4,0.0%
113,2011,Steve Maneri (FA),1,2,1,1.0,1,0,0,0,0,0,0,6,0.1,0.0,0.0%
190,2021,Stone Smartt (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
16,2021,T.J. Hockenson (DET),61,84,583,9.6,33,9,4,0,0,0,0,12,84.3,7.0,96.9%
5,2020,T.J. Hockenson (DET),67,101,723,10.8,51,10,6,1,0,0,1,16,108.3,6.8,96.9%
32,2019,T.J. Hockenson (DET),32,59,367,11.5,39,7,2,0,0,0,0,12,48.7,4.1,96.9%
170,2021,Tanner Conner (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
138,2021,Tanner Hudson (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
93,2020,Tanner Hudson (NYG),3,7,41,13.7,20,1,0,0,0,0,0,11,4.1,0.4,0.0%
101,2019,Tanner Hudson (NYG),2,5,26,13.0,14,0,0,0,0,0,0,9,2.6,0.3,0.0%
97,2014,Taylor Thompson (FA),2,4,24,12.0,13,0,0,0,0,0,0,3,2.4,0.8,0.0%
79,2013,Taylor Thompson (FA),3,7,13,4.3,9,0,1,0,0,0,0,16,7.3,0.5,0.0%
85,2012,Taylor Thompson (FA),6,13,46,7.7,12,0,0,0,0,0,0,16,4.6,0.3,0.0%
201,2021,Taysom Hill (NO),4,6,52,13.0,15,0,0,70,374,5,0,12,0.0,0.0,5.9%
141,2020,Taysom Hill (NO),8,13,98,12.3,21,2,1,87,457,8,5,16,0.0,0.0,5.9%
128,2019,Taysom Hill (NO),19,22,234,12.3,45,8,6,27,156,1,0,16,0.0,0.0,5.9%
119,2018,Taysom Hill (NO),3,7,4,1.3,5,0,0,37,196,2,1,16,0.0,0.0,5.9%
108,2017,Taysom Hill (NO),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,5.9%
153,2021,Teagan Quitoriano (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
109,2020,Temarrick Hemingway (FA),1,2,10,10.0,10,0,0,0,0,0,0,8,1.0,0.1,0.0%
128,2018,Temarrick Hemingway (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
131,2016,Temarrick Hemingway (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
66,2005,Terry Jones (FA),9,2,76,8.4,21,0,0,0,0,0,0,6,7.6,1.3,0.0%
50,2004,Terry Jones (FA),20,29,152,7.6,19,0,1,0,0,0,0,13,21.2,1.6,0.0%
31,2003,Terry Jones (FA),19,25,159,8.4,25,0,3,0,0,0,0,15,33.9,2.3,0.0%
50,2002,Terry Jones (FA),11,21,106,9.6,27,0,1,0,0,0,0,10,16.6,1.7,0.0%
81,2005,Teyo Johnson (FA),3,0,29,9.7,13,0,0,0,0,0,0,2,2.9,1.5,0.0%
44,2004,Teyo Johnson (FA),9,13,131,14.6,25,0,2,0,0,0,0,8,25.1,3.1,0.0%
47,2003,Teyo Johnson (FA),14,24,128,9.1,21,0,1,0,0,0,0,12,18.8,1.6,0.0%
143,2016,Thomas Duarte (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
181,2021,Thomas Odukoya (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
102,2007,Tim Euhus (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
90,2005,Tim Euhus (FA),3,0,17,5.7,9,0,0,0,0,0,0,5,1.7,0.3,0.0%
49,2004,Tim Euhus (FA),11,15,98,8.9,17,0,2,0,0,0,0,6,21.8,3.6,0.0%
108,2006,Tim Massaquoi (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
60,2012,Tim Tebow (FA),0,1,0,0.0,0,0,0,32,102,0,0,12,11.8,1.0,0.5%
2,2011,Tim Tebow (FA),0,0,0,0.0,0,0,0,122,660,6,6,14,199.3,14.2,0.5%
9,2010,Tim Tebow (FA),0,0,0,0.0,0,0,0,43,227,6,0,9,98.8,11.0,0.5%
56,2015,Tim Wright (FA),9,16,77,8.6,26,1,2,0,0,0,0,9,19.7,2.2,0.0%
21,2014,Tim Wright (FA),26,33,259,10.0,30,3,6,1,-2,0,0,16,61.7,3.9,0.0%
14,2013,Tim Wright (FA),54,75,571,10.6,36,5,5,1,2,0,0,16,87.3,5.5,0.0%
66,2012,Todd Heap (FA),8,13,94,11.8,28,1,0,0,0,0,0,2,9.4,4.7,0.0%
40,2011,Todd Heap (FA),24,36,283,11.8,28,0,1,0,0,0,0,8,34.3,4.3,0.0%
15,2010,Todd Heap (FA),40,64,599,15.0,65,0,5,0,0,0,0,13,89.9,6.9,0.0%
14,2009,Todd Heap (FA),53,75,593,11.2,31,0,6,1,2,0,0,16,95.5,6.0,0.0%
21,2008,Todd Heap (FA),32,8,366,11.4,30,0,3,0,0,0,0,13,54.6,4.2,0.0%
29,2007,Todd Heap (FA),19,0,201,10.6,37,0,1,0,0,0,0,4,26.1,6.5,0.0%
4,2006,Todd Heap (FA),73,0,765,10.5,30,0,6,0,0,0,0,16,112.5,7.0,0.0%
3,2005,Todd Heap (FA),75,7,855,11.4,48,0,7,0,0,0,0,16,127.5,8.0,0.0%
25,2004,Todd Heap (FA),27,44,303,11.2,37,0,3,0,0,0,0,6,48.3,8.1,0.0%
3,2003,Todd Heap (FA),57,112,693,12.2,33,0,3,3,21,0,0,16,97.4,6.1,0.0%
2,2002,Todd Heap (FA),68,122,836,12.3,43,0,6,4,38,0,0,16,125.4,7.8,0.0%
54,2009,Todd Yoder (FA),4,5,9,2.3,3,0,3,0,0,0,0,6,18.9,3.2,0.0%
72,2008,Todd Yoder (FA),6,1,46,7.7,14,0,0,0,0,0,0,7,4.6,0.7,0.0%
71,2007,Todd Yoder (FA),5,0,46,9.2,18,0,0,0,0,0,0,5,4.6,0.9,0.0%
77,2006,Todd Yoder (FA),1,0,4,4.0,4,0,1,0,0,0,0,5,6.4,1.3,0.0%
58,2004,Todd Yoder (FA),14,22,157,11.2,56,0,0,0,0,0,0,16,15.7,1.0,0.0%
48,2003,Todd Yoder (FA),7,11,68,9.7,20,0,2,0,0,0,0,10,18.8,1.9,0.0%
79,2002,Todd Yoder (FA),2,5,26,13.0,16,0,0,0,0,0,0,10,2.6,0.3,0.0%
74,2013,Tom Crabtree (FA),4,7,21,5.3,14,0,1,0,0,0,0,7,8.1,1.2,0.0%
40,2012,Tom Crabtree (FA),8,12,203,25.4,72,3,3,0,0,0,0,14,38.3,2.7,0.0%
66,2011,Tom Crabtree (FA),6,8,38,6.3,15,0,1,0,0,0,0,16,9.8,0.6,0.0%
80,2010,Tom Crabtree (FA),4,7,61,15.3,33,0,0,0,0,0,0,16,6.1,0.4,0.0%
68,2009,Tom Santi (FA),8,11,107,13.4,31,0,0,0,0,0,1,3,8.7,2.9,0.0%
60,2008,Tom Santi (FA),4,0,27,6.8,9,0,1,0,0,0,0,1,8.7,8.7,0.0%
101,2012,Tommy Gallarda (FA),1,4,7,7.0,7,0,0,0,0,0,0,9,0.7,0.1,0.0%
100,2021,Tommy Hudson (FA),3,6,31,10.3,14,0,0,0,0,0,0,4,3.1,0.8,0.0%
134,2020,Tommy Stevens (FA),0,0,0,0.0,0,0,0,4,24,0,0,1,0.0,0.0,0.0%
76,2021,Tommy Sweeney (BUF),9,12,44,4.9,13,0,1,0,0,0,0,7,10.4,1.5,0.1%
76,2019,Tommy Sweeney (BUF),8,13,114,14.3,29,3,0,0,0,0,0,6,11.4,1.9,0.1%
48,2021,Tommy Tremble (CAR),20,35,180,9.0,30,2,1,3,11,1,0,15,33.1,2.2,0.9%
89,2008,Tony Curtis (FA),3,0,15,5.0,8,0,0,0,0,0,0,3,1.5,0.5,0.0%
54,2007,Tony Curtis (FA),2,0,3,1.5,2,0,2,0,0,0,0,4,12.3,3.1,0.0%
4,2013,Tony Gonzalez (FA),83,121,859,10.3,25,5,8,0,0,0,0,16,135.9,8.5,0.0%
3,2012,Tony Gonzalez (FA),93,124,930,10.0,25,3,8,0,0,0,0,16,141.0,8.8,0.0%
5,2011,Tony Gonzalez (FA),80,116,875,10.9,30,0,7,0,0,0,0,16,129.5,8.1,0.0%
8,2010,Tony Gonzalez (FA),70,108,656,9.4,34,0,6,0,0,0,0,16,101.6,6.4,0.0%
5,2009,Tony Gonzalez (FA),83,135,867,10.4,27,0,6,0,0,0,0,16,122.7,7.7,0.0%
1,2008,Tony Gonzalez (FA),96,10,"1,058",11.0,35,0,10,0,0,0,0,16,165.8,10.4,0.0%
3,2007,Tony Gonzalez (FA),99,13,"1,172",11.8,31,0,5,0,0,0,0,16,147.2,9.2,0.0%
3,2006,Tony Gonzalez (FA),73,0,900,12.3,57,0,5,0,0,0,0,15,122.0,8.1,0.0%
9,2005,Tony Gonzalez (FA),78,0,905,11.6,39,0,2,0,0,0,0,16,102.5,6.4,0.0%
2,2004,Tony Gonzalez (FA),102,148,"1,258",12.3,32,0,7,1,5,0,0,16,168.3,10.5,0.0%
1,2003,Tony Gonzalez (FA),71,106,916,12.9,67,0,10,0,0,0,0,16,151.6,9.5,0.0%
3,2002,Tony Gonzalez (FA),63,99,773,12.3,42,0,7,0,0,0,0,16,119.3,7.5,0.0%
100,2003,Tony McGee (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
31,2002,Tony McGee (FA),23,30,294,12.8,58,0,1,0,0,0,0,13,35.4,2.7,0.0%
77,2015,Tony Moeaki (FA),3,5,58,19.3,42,1,1,0,0,0,0,11,11.8,1.1,0.0%
55,2014,Tony Moeaki (FA),8,13,134,16.8,63,2,1,0,0,0,0,6,19.4,3.2,0.0%
136,2013,Tony Moeaki (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
33,2012,Tony Moeaki (FA),33,56,453,13.7,38,7,1,0,0,0,0,15,51.3,3.4,0.0%
21,2010,Tony Moeaki (FA),47,73,556,11.8,34,0,3,0,0,0,0,15,73.6,4.9,0.0%
72,2013,Tony Scheffler (FA),7,12,82,11.7,22,1,0,0,0,0,0,5,8.2,1.6,0.0%
29,2012,Tony Scheffler (FA),42,85,504,12.0,57,6,1,0,0,0,0,15,56.4,3.8,0.0%
23,2011,Tony Scheffler (FA),26,43,347,13.3,36,0,6,1,5,0,0,15,73.2,4.9,0.0%
34,2010,Tony Scheffler (FA),45,72,378,8.4,25,0,1,0,0,0,1,15,41.8,2.8,0.0%
22,2009,Tony Scheffler (FA),31,50,416,13.4,52,0,2,0,0,0,0,15,53.6,3.6,0.0%
11,2008,Tony Scheffler (FA),40,0,645,16.1,72,0,3,1,-1,0,0,13,82.4,6.3,0.0%
8,2007,Tony Scheffler (FA),49,0,549,11.2,41,0,5,0,0,0,0,16,84.9,5.3,0.0%
22,2006,Tony Scheffler (FA),18,0,286,15.9,29,0,4,1,3,0,0,12,52.9,4.4,0.0%
71,2009,Tony Stewart (FA),10,15,78,7.8,19,0,0,0,0,0,0,14,7.8,0.6,0.0%
61,2008,Tony Stewart (FA),11,2,81,7.4,17,0,0,0,0,0,0,9,8.1,0.9,0.0%
104,2007,Tony Stewart (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
51,2006,Tony Stewart (FA),14,0,120,8.6,26,0,1,0,0,0,0,13,18.0,1.4,0.0%
82,2005,Tony Stewart (FA),4,0,26,6.5,10,0,0,0,0,0,0,9,2.6,0.3,0.0%
65,2004,Tony Stewart (FA),10,25,48,4.8,9,0,1,0,0,0,0,16,10.8,0.7,0.0%
41,2003,Tony Stewart (FA),21,33,212,10.1,21,0,0,0,0,0,0,14,21.2,1.5,0.0%
88,2002,Tony Stewart (FA),1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%
98,2010,Tory Humphrey (FA),1,2,12,12.0,12,0,0,0,0,0,0,2,1.2,0.6,0.0%
96,2009,Tory Humphrey (FA),1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%
48,2008,Tory Humphrey (FA),10,0,155,15.5,37,0,0,0,0,0,0,6,15.5,2.6,0.0%
112,2006,Tory Humphrey (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
127,2012,Travis Beckum (FA),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
52,2011,Travis Beckum (FA),5,10,93,18.6,67,0,1,0,0,0,0,7,15.3,2.2,0.0%
50,2010,Travis Beckum (FA),13,18,116,8.9,29,0,2,0,0,0,0,15,23.6,1.6,0.0%
78,2009,Travis Beckum (FA),8,10,55,6.9,15,0,0,0,0,0,0,8,5.5,0.7,0.0%
2,2021,Travis Kelce (KC),92,134,"1,125",12.2,69,20,9,2,3,1,1,16,170.8,10.7,100.0%
1,2020,Travis Kelce (KC),105,145,"1,416",13.5,45,29,11,0,0,0,1,15,207.8,13.9,100.0%
1,2019,Travis Kelce (KC),97,136,"1,229",12.7,47,21,5,1,4,1,1,16,157.3,9.8,100.0%
1,2018,Travis Kelce (KC),103,150,"1,336",13.0,43,26,10,0,0,0,1,16,191.6,12.0,100.0%
2,2017,Travis Kelce (KC),83,122,"1,038",12.5,44,19,8,2,7,0,0,15,150.5,10.0,100.0%
1,2016,Travis Kelce (KC),85,117,"1,125",13.2,80,14,4,1,-5,0,0,16,138.0,8.6,100.0%
7,2015,Travis Kelce (KC),72,103,875,12.2,42,10,5,0,0,0,2,16,117.5,7.3,100.0%
9,2014,Travis Kelce (KC),67,87,862,12.9,34,15,5,0,0,0,3,16,110.2,6.9,100.0%
112,2013,Travis Kelce (KC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,100.0%
87,2021,Tre' McKitty (LAC),6,8,45,7.5,12,0,0,0,0,0,0,6,4.5,0.8,0.1%
97,2005,Trent Smith (FA),3,0,7,2.3,6,0,0,0,0,0,0,2,0.7,0.4,0.0%
93,2021,Trevon Wesco (CHI),3,5,35,11.7,19,0,0,0,0,0,0,8,3.5,0.4,0.0%
112,2020,Trevon Wesco (CHI),1,2,5,5.0,5,0,0,1,0,0,0,12,0.5,0.0,0.0%
95,2019,Trevon Wesco (CHI),2,3,47,23.5,32,2,0,1,2,0,0,16,4.9,0.3,0.0%
24,2020,Trey Burton (FA),28,47,250,8.9,20,1,3,2,3,2,0,13,55.3,4.3,0.0%
83,2019,Trey Burton (FA),14,24,84,6.0,16,0,0,0,0,0,0,9,8.4,0.9,0.0%
6,2018,Trey Burton (FA),54,76,569,10.5,47,10,6,1,2,0,1,16,93.1,5.8,0.0%
24,2017,Trey Burton (FA),23,31,248,10.8,27,2,5,0,0,0,0,15,56.8,3.8,0.0%
39,2016,Trey Burton (FA),37,60,327,8.8,32,1,1,0,0,0,0,16,38.7,2.4,0.0%
90,2015,Trey Burton (FA),3,4,54,18.0,43,1,0,0,0,0,0,16,5.4,0.3,0.0%
103,2014,Trey Burton (FA),0,0,0,0.0,0,0,0,5,10,0,0,15,1.0,0.1,0.0%
194,2021,Trey McBride (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9%
81,2007,Troy Bienemann (FA),3,0,19,6.3,7,0,0,0,0,0,0,3,1.9,0.6,0.0%
72,2020,Troy Fumagalli (FA),8,15,80,10.0,29,1,1,0,0,0,0,8,14.0,1.8,0.0%
79,2019,Troy Fumagalli (FA),6,9,38,6.3,9,0,1,0,0,0,0,11,9.8,0.9,0.0%
58,2017,Troy Niklas (FA),11,23,132,12.0,21,1,1,0,0,0,0,15,19.2,1.3,0.0%
118,2016,Troy Niklas (FA),1,2,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
65,2015,Troy Niklas (FA),4,4,33,8.3,13,0,2,0,0,0,0,16,15.3,1.0,0.0%
93,2014,Troy Niklas (FA),3,3,38,12.7,17,0,0,0,0,0,0,7,3.8,0.5,0.0%
179,2021,Tucker Fisk (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
19,2021,Tyler Conklin (NYJ),61,87,593,9.7,40,7,3,0,0,0,0,17,77.3,4.5,1.6%
56,2020,Tyler Conklin (NYJ),19,26,194,10.2,30,3,1,0,0,0,0,16,25.4,1.6,1.6%
91,2019,Tyler Conklin (NYJ),8,10,58,7.3,20,1,0,0,0,0,0,16,5.8,0.4,1.6%
84,2018,Tyler Conklin (NYJ),5,7,77,15.4,33,3,0,0,0,0,0,16,7.7,0.5,1.6%
94,2021,Tyler Davis (GB),4,5,35,8.8,22,1,0,0,0,0,0,8,3.5,0.4,0.0%
133,2020,Tyler Davis (GB),0,2,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
29,2020,Tyler Eifert (FA),36,60,349,9.7,28,1,2,0,0,0,0,15,46.9,3.1,0.0%
21,2019,Tyler Eifert (FA),43,63,436,10.1,27,4,3,0,0,0,0,16,63.6,4.0,0.0%
54,2018,Tyler Eifert (FA),15,19,179,11.9,29,2,1,0,0,0,0,4,23.9,6.0,0.0%
92,2017,Tyler Eifert (FA),4,5,46,11.5,22,1,0,0,0,0,0,2,4.6,2.3,0.0%
24,2016,Tyler Eifert (FA),29,47,394,13.6,71,6,5,0,0,0,0,8,69.4,8.7,0.0%
6,2015,Tyler Eifert (FA),52,74,615,11.8,31,8,13,0,0,0,0,13,139.5,10.7,0.0%
94,2014,Tyler Eifert (FA),3,3,37,12.3,20,1,0,0,0,0,0,1,3.7,3.7,0.0%
29,2013,Tyler Eifert (FA),39,59,445,11.4,61,5,2,0,0,0,0,15,56.5,3.8,0.0%
14,2021,Tyler Higbee (LAR),61,85,560,9.2,37,4,5,0,0,0,0,15,86.0,5.7,52.6%
16,2020,Tyler Higbee (LAR),44,60,521,11.8,44,14,5,1,1,0,0,15,84.2,5.6,52.6%
9,2019,Tyler Higbee (LAR),69,89,734,10.6,33,13,3,0,0,0,0,15,91.4,6.1,52.6%
